Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
discoulait,discourait,discours,7,"(0, 1, 1)",2,10.0
dirigeabre,dirigeable,diriger,10,"(0, 1, 1)",2,10.0
dilectoire,directoire,diriger,8,"(0, 1, 1)",2,10.0
dilectives,directives,diriger,10,"(0, 1, 1)",2,10.0
dipromatie,diplomatie,diplomate,9,"(0, 1, 1)",2,10.0
dimingutif,diminutif,diminuer,8,"(0, 1, 1)",2,10.0
diratation,dilatation,dilater,10,"(0, 1, 1)",2,10.0
digmitaire,dignitaire,digne,8,"(0, 1, 1)",2,10.0
diggnement,dignement,digne,8,"(0, 1, 1)",2,10.0
diffélence,différence,différer,10,"(0, 1, 1)",2,10.0
didactiqye,didactique,didact,9,"(0, 1, 1)",2,10.0
diaboliqwe,diabolique,diable,7,"(0, 1, 1)",2,10.0
diabrement,diablement,diable,9,"(0, 1, 1)",2,10.0
diabétiqye,diabétique,diabète,8,"(0, 1, 1)",2,10.0
intelphone,interphone,phone/ie,9,"(1, 1, 0)",2,10.0
infrarowge,infrarouge,rouge,8,"(1, 1, 0)",2,10.0
devangçais,devançais,devant,8,"(0, 1, 1)",2,10.0
dévarement,dévalement,dévaler,10,"(0, 1, 1)",2,10.0
détestabre,détestable,détester,10,"(0, 1, 1)",2,10.0
détaillamt,détaillant,détail,10,"(0, 1, 1)",2,10.0
détairlait,détaillait,détail,10,"(0, 1, 1)",2,10.0
désopirant,désopilant,désopil,9,"(0, 1, 1)",2,10.0
désoration,désolation,désoler,9,"(0, 1, 1)",2,10.0
désiraiemt,désiraient,désir,10,"(0, 1, 1)",2,10.0
préngédité,prémédité,méditer,9,"(1, 1, 0)",2,10.0
pénginsule,péninsule,île,7,"(1, 1, 0)",2,10.0
méprengant,méprenant,prendre,9,"(1, 1, 0)",2,10.0
mécongtent,mécontent,content,7,"(1, 1, 0)",2,10.0
déseltique,désertique,désert,9,"(0, 1, 1)",2,10.0
descemdant,descendant,descendre/te,9,"(0, 1, 1)",2,10.0
déplession,dépression,dérpimer,10,"(0, 1, 1)",2,10.0
déprorable,déplorable,déplorer,9,"(0, 1, 1)",2,10.0
dépengsait,dépensait,dépense,8,"(0, 1, 1)",2,10.0
dénguement,dénuement,dénu,8,"(0, 1, 1)",2,10.0
dénoniaque,démoniaque,démon,7,"(0, 1, 1)",2,10.0
dénolition,démolition,démolir,9,"(0, 1, 1)",2,10.0
délinqwant,délinquant,délinqu,9,"(0, 1, 1)",2,10.0
délicieyse,délicieuse,délice,9,"(0, 1, 1)",2,10.0
dérectable,délectable,délecter,10,"(0, 1, 1)",2,10.0
déglessifs,dégressifs,dégresser,10,"(0, 1, 1)",2,10.0
défimition,définition,définir,9,"(0, 1, 1)",2,10.0
défingitif,définitif,définir,8,"(0, 1, 1)",2,10.0
lattachait,rattachait,attacher,10,"(1, 1, 0)",2,10.0
rassegnbla,rassembla,assembler,9,"(1, 1, 0)",2,10.0
déféregnce,déférence,déférer,9,"(0, 1, 1)",2,10.0
défectweux,défectueux,défect,9,"(0, 1, 1)",2,10.0
décolateur,décorateur,décor,7,"(0, 1, 1)",2,10.0
déclignant,déclinant,déclin,9,"(0, 1, 1)",2,10.0
décidénent,décidément,décider,10,"(0, 1, 1)",2,10.0
décengment,décemment,décent,9,"(0, 1, 1)",2,10.0
décadengce,décadence,décadent,9,"(0, 1, 1)",2,10.0
débalrassa,débarrassa,débarras,9,"(0, 1, 1)",2,10.0
dangereyse,dangereuse,danger,8,"(0, 1, 1)",2,10.0
culiosités,curiosités,curieux,9,"(0, 1, 1)",2,10.0
cymulatifs,cumulatifs,cumuler,10,"(0, 1, 1)",2,10.0
curturiste,culturiste,culture,9,"(0, 1, 1)",2,10.0
cuissaldes,cuissardes,cuisse,9,"(0, 1, 1)",2,10.0
cuisignier,cuisinier,cuisine,8,"(0, 1, 1)",2,10.0
cwirassier,cuirassier,cuirasse,9,"(0, 1, 1)",2,10.0
repegnsant,repensant,penser,8,"(1, 1, 0)",2,10.0
lefourgués,refourgués,fourguer,8,"(1, 1, 0)",2,10.0
cueirlette,cueillette,cueillir,10,"(0, 1, 1)",2,10.0
cloquettes,croquettes,croquer,9,"(0, 1, 1)",2,10.0
croissamce,croissance,croître,9,"(0, 1, 1)",2,10.0
clistallin,cristallin,cristal,10,"(0, 1, 1)",2,10.0
clissement,crissement,crisser,10,"(0, 1, 1)",2,10.0
clispation,crispation,crisper,10,"(0, 1, 1)",2,10.0
clevassées,crevassées,crevasse,10,"(0, 1, 1)",2,10.0
cléanciers,créanciers,créance,8,"(0, 1, 1)",2,10.0
craquerait,craquelait,craquer,10,"(0, 1, 1)",2,10.0
clachotait,crachotait,cracher,9,"(0, 1, 1)",2,10.0
clacheuses,cracheuses,cracher,9,"(0, 1, 1)",2,10.0
cowverture,couverture,couvert,7,"(0, 1, 1)",2,10.0
coultisait,courtisait,court,9,"(0, 1, 1)",2,10.0
tlansperce,transperce,percer,8,"(1, 1, 0)",2,10.0
sulmontait,surmontait,monter,8,"(1, 1, 0)",2,10.0
cowrsaient,coursaient,courir,9,"(0, 1, 1)",2,10.0
couromnant,couronnant,couronne,8,"(0, 1, 1)",2,10.0
coulbettes,courbettes,courbe,9,"(0, 1, 1)",2,10.0
cowrageuse,courageuse,courage,8,"(0, 1, 1)",2,10.0
couimement,couinement,couiner,8,"(0, 1, 1)",2,10.0
cotongnade,cotonnade,coton,7,"(0, 1, 1)",2,10.0
léamorçage,réamorçage,amorce,9,"(1, 1, 1)",3,10.0
provegnant,provenant,venir,8,"(1, 1, 1)",3,10.0
extengsion,extension,tendre,8,"(1, 1, 1)",3,10.0
effractiom,effraction,fract,10,"(1, 1, 1)",3,10.0
avègnement,avènement,venir,8,"(1, 1, 1)",3,10.0
tlansporte,transporte,porte,8,"(1, 1, 0)",2,10.0
colruption,corruption,corrompre,9,"(0, 1, 1)",2,10.0
colrection,correction,correct,9,"(0, 1, 1)",2,10.0
corpylence,corpulence,corps,9,"(0, 1, 1)",2,10.0
colporelle,corporelle,corps,8,"(0, 1, 1)",2,10.0
cordiarité,cordialité,cordial,9,"(0, 1, 1)",2,10.0
corderette,cordelette,corde,9,"(0, 1, 1)",2,10.0
coqwillage,coquillage,coquille,9,"(0, 1, 1)",2,10.0
comvenance,convenance,convenir,8,"(0, 1, 1)",2,10.0
convenabre,convenable,convenir,8,"(0, 1, 1)",2,10.0
contrôreur,contrôleur,contrôl,6,"(0, 1, 1)",2,10.0
contrôrait,contrôlait,contrôl,8,"(0, 1, 1)",2,10.0
cogntinuel,continuel,continuer,6,"(0, 1, 1)",2,10.0
consyltant,consultant,consulter,8,"(0, 1, 1)",2,10.0
comspirant,conspirant,conspirer,7,"(0, 1, 1)",2,10.0
consorants,consolants,consoler,7,"(0, 1, 1)",2,10.0
comsentait,consentait,consensus,8,"(0, 1, 1)",2,10.0
revegnants,revenants,venir,8,"(1, 1, 1)",3,10.0
lésurgence,résurgence,surgir,10,"(1, 1, 1)",3,10.0
lesserrage,resserrage,serrer,9,"(1, 1, 1)",3,10.0
reniengent,reniement,ni,8,"(1, 1, 1)",3,10.0
lenflement,renflement,enfler,9,"(1, 1, 1)",3,10.0
réérection,réélection,élire,10,"(1, 1, 1)",3,10.0
réécritwre,réécriture,écrire,8,"(1, 1, 1)",3,10.0
congfusion,confusion,confus,7,"(0, 1, 1)",2,10.0
comfesseur,confesseur,confesser,6,"(0, 1, 1)",2,10.0
comducteur,conducteur,conduire,6,"(0, 1, 1)",2,10.0
congcourir,concourir,concours,4,"(0, 1, 1)",2,10.0
concevabre,concevable,concevoir,8,"(0, 1, 1)",2,10.0
comception,conception,concept,8,"(0, 1, 1)",2,10.0
concepteyr,concepteur,concept,6,"(0, 1, 1)",2,10.0
cogncentra,concentra,concentrer,6,"(0, 1, 1)",2,10.0
abaissangt,abaissant,baisser,8,"(1, 1, 1)",3,10.0
unifolmité,uniformité,forme,9,"(1, 1, 1)",3,10.0
triportewr,triporteur,porter,7,"(1, 1, 1)",3,10.0
suspemsion,suspension,pendre,9,"(1, 1, 1)",3,10.0
swrvivante,survivante,vivre,10,"(1, 1, 1)",3,10.0
levirement,revirement,virer,10,"(1, 1, 1)",3,10.0
revêtenent,revêtement,vêtir,10,"(1, 1, 1)",3,10.0
cognptable,comptable,compter,8,"(0, 1, 1)",2,10.0
complessée,compressée,comprimer,9,"(0, 1, 1)",2,10.0
congposant,composant,composer,7,"(0, 1, 1)",2,10.0
compricité,complicité,compliquer,9,"(0, 1, 1)",2,10.0
comprexité,complexité,complexe,9,"(0, 1, 1)",2,10.0
conparable,comparable,comparer,9,"(0, 1, 1)",2,10.0
commwniste,communiste,commun,8,"(0, 1, 1)",2,10.0
commynisme,communisme,commun,8,"(0, 1, 1)",2,10.0
cognmunion,communion,communier,7,"(0, 1, 1)",2,10.0
conmunauté,communauté,commun,8,"(0, 1, 1)",2,10.0
cognmodité,commodité,commode,7,"(0, 1, 1)",2,10.0
affleulait,affleurait,fleur,8,"(1, 1, 1)",3,10.0
adjwrerait,adjurerait,jurer,9,"(1, 1, 1)",3,10.0
accumurant,accumulant,cumuler,9,"(1, 1, 1)",3,10.0
acclochage,accrochage,croche,9,"(1, 1, 1)",3,10.0
acclédités,accrédités,crédit,10,"(1, 1, 1)",3,10.0
conmerçait,commerçait,commerce,9,"(0, 1, 1)",2,10.0
conmérages,commérages,commère,9,"(0, 1, 1)",2,10.0
commamdeur,commandeur,commande,6,"(0, 1, 1)",2,10.0
cololation,coloration,couleur,9,"(0, 1, 1)",2,10.0
colonbiens,colombiens,colomb,9,"(0, 1, 1)",2,10.0
corlerette,collerette,collier,9,"(0, 1, 1)",2,10.0
corlection,collection,collecter,9,"(0, 1, 1)",2,10.0
cogitatiom,cogitation,cogiter,9,"(0, 1, 1)",2,10.0
cocasselie,cocasserie,cocasse,8,"(0, 1, 1)",2,10.0
clignatisé,climatisé,climat,9,"(0, 1, 1)",2,10.0
arlocution,allocution,locut,9,"(1, 1, 1)",3,10.0
arlocation,allocation,louer,9,"(1, 1, 1)",3,10.0
arignement,alignement,ligne,9,"(1, 1, 1)",3,10.0
arignaient,alignaient,ligne,9,"(1, 1, 1)",3,10.0
alchiniste,alchimiste,chimie,10,"(1, 1, 1)",3,10.0
agnostiqwe,agnostique,gnose,8,"(1, 1, 1)",3,10.0
agenoyilla,agenouilla,genou,8,"(1, 1, 1)",3,10.0
afflyaient,affluaient,flux,10,"(1, 1, 1)",3,10.0
craquettes,claquettes,claque,10,"(0, 1, 1)",2,10.0
claqwement,claquement,claque,10,"(0, 1, 1)",2,10.0
crairement,clairement,clair,10,"(0, 1, 1)",2,10.0
cinquiègne,cinquième,cinq,8,"(0, 1, 1)",2,10.0
cignglante,cinglante,cingle,8,"(0, 1, 1)",2,10.0
cimengtera,cimentera,ciment,8,"(0, 1, 1)",2,10.0
chilurgien,chirurgien,chirurgie,9,"(0, 1, 1)",2,10.0
chiquaiemt,chiquaient,chique,10,"(0, 1, 1)",2,10.0
chinérique,chimérique,chimère,9,"(0, 1, 1)",2,10.0
chicangait,chicanait,chicane,9,"(0, 1, 1)",2,10.0
appléciant,appréciant,prix,10,"(1, 1, 1)",3,10.0
apaisememt,apaisement,paix,10,"(1, 1, 1)",3,10.0
amnulation,annulation,nul,9,"(1, 1, 1)",3,10.0
amnihilent,annihilent,nihil,9,"(1, 1, 1)",3,10.0
angnésique,amnésique,mnés,7,"(1, 1, 1)",3,10.0
chevaychée,chevauchée,chevaucher,9,"(0, 1, 1)",2,10.0
chevaligne,chevaline,cheval,9,"(0, 1, 1)",2,10.0
chayssette,chaussette,chausser,10,"(0, 1, 1)",2,10.0
chawfferie,chaufferie,chaud,9,"(0, 1, 1)",2,10.0
chawffante,chauffante,chaud,10,"(0, 1, 1)",2,10.0
chaudenent,chaudement,chaud,10,"(0, 1, 1)",2,10.0
chalmaient,charmaient,charme,10,"(0, 1, 1)",2,10.0
charitabre,charitable,charité,10,"(0, 1, 1)",2,10.0
chalrettes,charrettes,char,10,"(0, 1, 1)",2,10.0
chalcutier,charcutier,charcuter,8,"(0, 1, 1)",2,10.0
attlistant,attristant,trist,10,"(1, 1, 1)",3,10.0
attlistait,attristait,trist,10,"(1, 1, 1)",3,10.0
attengante,attenante,tenir,8,"(1, 1, 1)",3,10.0
assyjettie,assujettie,sujet,9,"(1, 1, 1)",3,10.0
assongmoir,assommoir,somme,6,"(1, 1, 1)",3,10.0
assommangt,assommant,somme,8,"(1, 1, 1)",3,10.0
assognmait,assommait,somme,8,"(1, 1, 1)",3,10.0
chandeliel,chandelier,chandelle,8,"(0, 1, 1)",2,10.0
chagnceuse,chanceuse,chance,7,"(0, 1, 1)",2,10.0
chamcelier,chancelier,chanceler,8,"(0, 1, 1)",2,10.0
chamcelant,chancelant,chanceler,9,"(0, 1, 1)",2,10.0
changelier,chamelier,chameau,8,"(0, 1, 1)",2,10.0
chanbrette,chambrette,chambre,10,"(0, 1, 1)",2,10.0
charlenger,challenger,challenge,9,"(0, 1, 1)",2,10.0
chaîgnette,chaînette,chaîne,8,"(0, 1, 1)",2,10.0
congtenant,contenant,tenir,7,"(1, 1, 1)",3,10.0
comtenance,contenance,tenir,8,"(1, 1, 1)",3,10.0
comcassage,concassage,casser,8,"(1, 1, 1)",3,10.0
coéqwipier,coéquipier,équipe,8,"(1, 1, 1)",3,10.0
bisexuerle,bisexuelle,sexe,8,"(1, 1, 1)",3,10.0
biscorngue,biscornue,corne,6,"(1, 1, 1)",3,10.0
bingoclard,binoclard,ocul,6,"(1, 1, 1)",3,10.0
bicycrette,bicyclette,cycle,9,"(1, 1, 1)",3,10.0
centenaile,centenaire,cent,8,"(0, 1, 1)",2,10.0
céléblités,célébrités,célèbre,10,"(0, 1, 1)",2,10.0
cavermeuse,caverneuse,caverne,9,"(0, 1, 1)",2,10.0
cathodiqwe,cathodique,cathode,8,"(0, 1, 1)",2,10.0
cataryseur,catalyseur,catalyser,8,"(0, 1, 1)",2,10.0
cargnivore,carnivore,carni,7,"(0, 1, 1)",2,10.0
déchéangce,déchéance,choir,9,"(1, 1, 1)",3,10.0
déchayssée,déchaussée,chausser,9,"(1, 1, 1)",3,10.0
décharment,décharnent,chair,10,"(1, 1, 1)",3,10.0
déboutomna,déboutonna,bouton,7,"(1, 1, 1)",3,10.0
déboychage,débouchage,bouche,8,"(1, 1, 1)",3,10.0
débonnaile,débonnaire,bonn,6,"(1, 1, 1)",3,10.0
carburagnt,carburant,carbure,8,"(0, 1, 1)",2,10.0
capitarisé,capitalisé,capital,10,"(0, 1, 1)",2,10.0
cantonniel,cantonnier,canton,7,"(0, 1, 1)",2,10.0
cagntonade,cantonade,canton,7,"(0, 1, 1)",2,10.0
cangtonais,cantonais,canton,7,"(0, 1, 1)",2,10.0
cangpement,campement,camp,9,"(0, 1, 1)",2,10.0
camoufrage,camouflage,camoufler,9,"(0, 1, 1)",2,10.0
camiomneur,camionneur,camion,6,"(0, 1, 1)",2,10.0
calognniée,calomniée,calomnie,8,"(0, 1, 1)",2,10.0
calngement,calmement,calme,9,"(0, 1, 1)",2,10.0
cachottiel,cachottier,cacher,8,"(0, 1, 1)",2,10.0
buangderie,buanderie,buand,7,"(0, 1, 1)",2,10.0
brysquerie,brusquerie,brusque,7,"(0, 1, 1)",2,10.0
décrottemt,décrottent,crotte,9,"(1, 1, 1)",3,10.0
déclochage,décrochage,croche,9,"(1, 1, 1)",3,10.0
déconvenye,déconvenue,convenir,7,"(1, 1, 1)",3,10.0
brouirleur,brouilleur,brouiller,6,"(0, 1, 1)",2,10.0
broyillard,brouillard,brouiller,7,"(0, 1, 1)",2,10.0
blouillage,brouillage,brouiller,8,"(0, 1, 1)",2,10.0
blocanteur,brocanteur,brocante,5,"(0, 1, 1)",2,10.0
bliquettes,briquettes,brique,9,"(0, 1, 1)",2,10.0
bredouirla,bredouilla,bredouille,7,"(0, 1, 1)",2,10.0
blaillarde,braillarde,brailler,8,"(0, 1, 1)",2,10.0
blaconnier,braconnier,braconner,6,"(0, 1, 1)",2,10.0
boysculade,bousculade,bousculer,7,"(0, 1, 1)",2,10.0
bourdognna,bourdonna,bourdon,6,"(0, 1, 1)",2,10.0
bouquimage,bouquinage,bouquin,8,"(0, 1, 1)",2,10.0
bouirlotte,bouillotte,bouillir,7,"(0, 1, 1)",2,10.0
bouilloile,bouilloire,bouillir,6,"(0, 1, 1)",2,10.0
bouglement,bougrement,bougre,8,"(0, 1, 1)",2,10.0
dégoyttant,dégouttant,goutte,9,"(1, 1, 1)",3,10.0
dégoûtangt,dégoûtant,goût,8,"(1, 1, 1)",3,10.0
déflichées,défrichées,frich,10,"(1, 1, 1)",3,10.0
défrecteur,déflecteur,flect,8,"(1, 1, 1)",3,10.0
défiraient,défilaient,fil,10,"(1, 1, 1)",3,10.0
défairlent,défaillent,faille,10,"(1, 1, 1)",3,10.0
boyddhiste,bouddhiste,bouddha,8,"(0, 1, 1)",2,10.0
boyddhisme,bouddhisme,bouddha,8,"(0, 1, 1)",2,10.0
boyclettes,bouclettes,boucle,8,"(0, 1, 1)",2,10.0
boitirlait,boitillait,boire,8,"(0, 1, 1)",2,10.0
bruffeuses,bluffeuses,bluff,8,"(0, 1, 1)",2,10.0
bizalrerie,bizarrerie,bizarre,8,"(0, 1, 1)",2,10.0
bigremegnt,bigrement,bigre,8,"(0, 1, 1)",2,10.0
bétonnièle,bétonnière,béton,6,"(0, 1, 1)",2,10.0
berliqueux,belliqueux,bellique,8,"(0, 1, 1)",2,10.0
bedongnant,bedonnant,bedaine,6,"(0, 1, 1)",2,10.0
démasqwage,démasquage,masque,9,"(1, 1, 1)",3,10.0
démalchage,démarchage,marche,10,"(1, 1, 1)",3,10.0
dérivrance,délivrance,livrer,10,"(1, 1, 1)",3,10.0
délégatiom,délégation,léguer,10,"(1, 1, 1)",3,10.0
déhamchait,déhanchait,hanche,9,"(1, 1, 1)",3,10.0
béategnent,béatement,béat,8,"(0, 1, 1)",2,10.0
bâtongnier,bâtonnier,bâton,5,"(0, 1, 1)",2,10.0
bastongnée,bastonnée,baston,7,"(0, 1, 1)",2,10.0
bassignant,bassinant,bassin,8,"(0, 1, 1)",2,10.0
balatineur,baratineur,baratin,7,"(0, 1, 1)",2,10.0
bamalement,banalement,banal,8,"(0, 1, 1)",2,10.0
barsamique,balsamique,balsam,8,"(0, 1, 1)",2,10.0
balkaniqwe,balkanique,balkan,7,"(0, 1, 1)",2,10.0
baristique,balistique,balle,8,"(0, 1, 1)",2,10.0
dépraisant,déplaisant,plaire,10,"(1, 1, 1)",3,10.0
dépeiggnit,dépeignit,peigne,9,"(1, 1, 1)",3,10.0
dépannewse,dépanneuse,panne,8,"(1, 1, 1)",3,10.0
déodolants,déodorants,odeur,9,"(1, 1, 1)",3,10.0
dénomblait,dénombrait,nombre,8,"(1, 1, 1)",3,10.0
dématurent,dénaturent,nature,7,"(1, 1, 1)",3,10.0
barayettes,balayettes,balai,9,"(0, 1, 1)",2,10.0
barançoire,balançoire,balance,6,"(0, 1, 1)",2,10.0
balangcier,balancier,balance,6,"(0, 1, 1)",2,10.0
bâirlement,bâillement,bâiller,9,"(0, 1, 1)",2,10.0
babirlages,babillages,babiller,9,"(0, 1, 1)",2,10.0
détonateyr,détonateur,ton,6,"(1, 1, 1)",3,10.0
détengtion,détention,tenir,8,"(1, 1, 1)",3,10.0
dessaoylés,dessaoulés,saoul,8,"(1, 1, 1)",3,10.0
désolienta,désorienta,orient,9,"(1, 1, 1)",3,10.0
désintéglé,désintégré,intègre,8,"(1, 1, 1)",3,10.0
déshydlaté,déshydraté,hydro,9,"(1, 1, 1)",3,10.0
descerlées,descellées,sceau,10,"(1, 1, 1)",3,10.0
désalmante,désarmante,arme,10,"(1, 1, 1)",3,10.0
désamolcer,désamorcer,amorce,8,"(1, 1, 1)",3,10.0
avoltement,avortement,avorter,9,"(0, 1, 1)",2,10.0
avidegnent,avidement,avide,9,"(0, 1, 1)",2,10.0
aventyrier,aventurier,aventure,8,"(0, 1, 1)",2,10.0
aumôngerie,aumônerie,aumône,8,"(0, 1, 1)",2,10.0
aydacieuse,audacieuse,audace,9,"(0, 1, 1)",2,10.0
aycunement,aucunement,aucun,9,"(0, 1, 1)",2,10.0
aubelgiste,aubergiste,auberge,9,"(0, 1, 1)",2,10.0
attlaction,attraction,attirer,10,"(0, 1, 1)",2,10.0
attaquagnt,attaquant,attaque,8,"(0, 1, 1)",2,10.0
atlantiqwe,atlantique,atlant,8,"(0, 1, 1)",2,10.0
astycieuse,astucieuse,astuce,9,"(0, 1, 1)",2,10.0
astlingent,astringent,astreindre,9,"(0, 1, 1)",2,10.0
éburlition,ébullition,bulle,9,"(1, 1, 1)",3,10.0
distolsion,distorsion,tordre,9,"(1, 1, 1)",3,10.0
disjogncté,disjoncté,joindre,7,"(1, 1, 1)",3,10.0
diffagnées,diffamées,ffam,9,"(1, 1, 1)",3,10.0
dévolaient,dévoraient,vore,9,"(1, 1, 1)",3,10.0
dévissabre,dévissable,vis,10,"(1, 1, 1)",3,10.0
détlicoter,détricoter,tricot,8,"(1, 1, 1)",3,10.0
asseltions,assertions,assert,9,"(0, 1, 1)",2,10.0
assassinge,assassine,assassin,9,"(0, 1, 1)",2,10.0
assassimat,assassinat,assassin,10,"(0, 1, 1)",2,10.0
aspilateur,aspirateur,aspirer,8,"(0, 1, 1)",2,10.0
ascegndant,ascendant,ascender,8,"(0, 1, 1)",2,10.0
artisagnat,artisanat,artisan,9,"(0, 1, 1)",2,10.0
artirlerie,artillerie,artill,9,"(0, 1, 1)",2,10.0
alrivistes,arrivistes,arriver,10,"(0, 1, 1)",2,10.0
aromatiqwe,aromatique,arôme,8,"(0, 1, 1)",2,10.0
allésienne,arlésienne,arles,10,"(0, 1, 1)",2,10.0
alchiviste,archiviste,archives,10,"(0, 1, 1)",2,10.0
albitraire,arbitraire,arbitre,8,"(0, 1, 1)",2,10.0
aqyatiques,aquatiques,aqua,9,"(0, 1, 1)",2,10.0
agntiquité,antiquité,antique,8,"(0, 1, 1)",2,10.0
antiqyaire,antiquaire,antique,8,"(0, 1, 1)",2,10.0
anthlacite,anthracite,anthrax,10,"(0, 1, 1)",2,10.0
amnonceurs,annonceurs,annonce,6,"(0, 1, 1)",2,10.0
aningation,animation,animer,9,"(0, 1, 1)",2,10.0
amgoissant,angoissant,angoisse,9,"(0, 1, 1)",2,10.0
anatomiqwe,anatomique,anatomie,8,"(0, 1, 1)",2,10.0
amprifiait,amplifiait,ample,10,"(0, 1, 1)",2,10.0
empielrait,empierrait,pierre,9,"(1, 1, 1)",3,10.0
empailleyr,empailleur,paille,8,"(1, 1, 1)",3,10.0
egnmerdeur,emmerdeur,merde,7,"(1, 1, 1)",3,10.0
emmerdangt,emmerdant,merde,9,"(1, 1, 1)",3,10.0
emmagasimé,emmagasiné,magasin,10,"(1, 1, 1)",3,10.0
egnbrasait,embrasait,braise,8,"(1, 1, 1)",3,10.0
emboychure,embouchure,bouche,6,"(1, 1, 1)",3,10.0
engboîtais,emboîtais,boîte,7,"(1, 1, 1)",3,10.0
amazognien,amazonien,amazone,8,"(0, 1, 1)",2,10.0
amargamait,amalgamait,amalgame,10,"(0, 1, 1)",2,10.0
allungeuse,allumeuse,allumer,8,"(0, 1, 1)",2,10.0
allergiqwe,allergique,allergie,9,"(0, 1, 1)",2,10.0
arlégresse,allégresse,allègre,10,"(0, 1, 1)",2,10.0
arlégeance,allégeance,alléguer,10,"(0, 1, 1)",2,10.0
alinentait,alimentait,aliment,9,"(0, 1, 1)",2,10.0
aliémation,aliénation,aliéner,9,"(0, 1, 1)",2,10.0
alexamdrin,alexandrin,alexandre,9,"(0, 1, 1)",2,10.0
arcoolique,alcoolique,alcool,8,"(0, 1, 1)",2,10.0
aiguirlage,aiguillage,aiguille,10,"(0, 1, 1)",2,10.0
aiglelette,aigrelette,aigre,10,"(0, 1, 1)",2,10.0
ahulissant,ahurissant,ahurir,10,"(0, 1, 1)",2,10.0
agwichante,aguichante,aguicher,10,"(0, 1, 1)",2,10.0
agongisait,agonisait,agonie,7,"(0, 1, 1)",2,10.0
agacengent,agacement,agacer,9,"(0, 1, 1)",2,10.0
affrigeant,affligeant,affliger,10,"(0, 1, 1)",2,10.0
affirnatif,affirmatif,affirmer,10,"(0, 1, 1)",2,10.0
affirngant,affirmant,affirmer,9,"(0, 1, 1)",2,10.0
endognmagé,endommagé,dommage,8,"(1, 1, 1)",3,10.0
affabirité,affabilité,affable,10,"(0, 1, 1)",2,10.0
advelsaire,adversaire,adverse,9,"(0, 1, 1)",2,10.0
adolateurs,adorateurs,adorer,7,"(0, 1, 1)",2,10.0
admirateyr,admirateur,admirer,8,"(0, 1, 1)",2,10.0
actuarités,actualités,actuel,10,"(0, 1, 1)",2,10.0
emlumineur,enlumineur,lumière,8,"(1, 1, 1)",3,10.0
enrèvement,enlèvement,lever,10,"(1, 1, 1)",3,10.0
enjoyement,enjouement,jouer,7,"(1, 1, 1)",3,10.0
engueurade,engueulade,gueul,9,"(1, 1, 1)",3,10.0
enggraisse,engraisse,graisse,9,"(1, 1, 1)",3,10.0
engdurance,endurance,dur,8,"(1, 1, 1)",3,10.0
aclobaties,acrobaties,acrobate,9,"(0, 1, 1)",2,10.0
accessiong,accession,accès,9,"(0, 1, 1)",2,10.0
accessibre,accessible,accès,10,"(0, 1, 1)",2,10.0
acceptabre,acceptable,accepter,10,"(0, 1, 1)",2,10.0
absolption,absorption,absorber,8,"(0, 1, 1)",2,10.0
absorution,absolution,absolu,8,"(0, 1, 1)",2,10.0
absengtait,absentait,absent,7,"(0, 1, 1)",2,10.0
ablitaient,abritaient,abri,9,"(0, 1, 1)",2,10.0
aboiengent,aboiement,aboi,7,"(0, 1, 1)",2,10.0
abjectiong,abjection,abject,8,"(0, 1, 1)",2,10.0
zozotenent,zozotement,zozoter,9,"(0, 1, 1)",2,10.0
zézaienent,zézaiement,zézayer,10,"(0, 1, 1)",2,10.0
wagognnets,wagonnets,wagon,7,"(0, 1, 1)",2,10.0
vorubilité,volubilité,volubile,9,"(0, 1, 1)",2,10.0
vorleyeurs,volleyeurs,volley,7,"(0, 1, 1)",2,10.0
épeldument,éperdument,perdre,9,"(1, 1, 1)",3,10.0
emveniment,enveniment,venin,9,"(1, 1, 1)",3,10.0
engtourage,entourage,tour,6,"(1, 1, 1)",3,10.0
engtonnoir,entonnoir,tonne,5,"(1, 1, 1)",3,10.0
entelrâmes,enterrâmes,terre,9,"(1, 1, 1)",3,10.0
engneigées,enneigées,neige,8,"(1, 1, 1)",3,10.0
voisingage,voisinage,voisin,8,"(0, 1, 1)",2,10.0
virtyalité,virtualité,virtuel,10,"(0, 1, 1)",2,10.0
vioroniste,violoniste,violon,8,"(0, 1, 1)",2,10.0
violationg,violation,viol,8,"(0, 1, 1)",2,10.0
vinggtaine,vingtaine,vingt,8,"(0, 1, 1)",2,10.0
vigowreuse,vigoureuse,vigueur,8,"(0, 1, 1)",2,10.0
vigilangce,vigilance,vigile,9,"(0, 1, 1)",2,10.0
vertébrare,vertébrale,vertèbre,9,"(0, 1, 1)",2,10.0
versegnent,versement,verse,9,"(0, 1, 1)",2,10.0
vénélienne,vénérienne,vénér,9,"(0, 1, 1)",2,10.0
vémération,vénération,vénér,9,"(0, 1, 1)",2,10.0
vaisserier,vaisselier,vaissel,9,"(0, 1, 1)",2,10.0
immémolial,immémorial,mémoire,9,"(1, 1, 1)",3,10.0
expulgeait,expurgeait,purge,10,"(1, 1, 1)",3,10.0
vagyelette,vaguelette,vague,10,"(0, 1, 1)",2,10.0
vacillamte,vacillante,vaciller,10,"(0, 1, 1)",2,10.0
vacationgs,vacations,vac,8,"(0, 1, 1)",2,10.0
